user,item,rating
A3UWEW443U3WJ5,B003UU1UTC,5.0
A2JE8A2L9STWFN,B003UU1UTC,4.0
A2YJ7LPOBDSVFC,B003UU1UTC,4.0
A18AF4516PIEOH,B003UU1UTC,4.0
A11ZVN13Y45NJQ,B003UU1UTC,4.0
A2Z2LCL56YIQ0E,B003UU1UTC,4.0
A27AC0X3T0GDJ2,B003UU1UTC,2.0
A32Z83NM97LCEW,B003UU1UTC,3.0
A10D86IGYSAP0N,B003UU1UTC,4.0
AIT53A8U4QSCE,B003UU1UTC,4.0
A30CV4T4I9Y89P,B003UU1UTC,4.0
ALX1I5X2ZSJJV,B003UU1UTC,4.0
A2VVD5E072CVFI,B003UU1UTC,5.0
A2XID3YZAUDDRS,B003UU1UTC,2.0
A3L695Z3XEKEAI,B003UU1UTC,5.0
A1DILLEFKDEHZE,B003UU1UTC,5.0
A7N702EAX0LNJ,B003UU1UTC,2.0
AH8SZM4QA8QZG,B003UU1UTC,4.0
A1S012K7PWTLUR,B003UU1UTC,5.0
APCOKOYMTIZYQ,B003UU1UTC,5.0
A1O3WRG3SQCF1A,B003UU1UTC,5.0
AQZ64R6S3R1VF,B003UU1UTC,1.0
AU3PO882GSVB,B003UU1UTC,5.0
A2T05OQ5STEGDZ,B003UU1UTC,3.0
A3SCJVK6GT67R4,B003UU1UTC,4.0
AU4E3PV2VDT2C,B003UU1UTC,1.0
A1N1VXHVHA9RNC,B003UU1UTC,4.0
A3JWLNW3JHS5DY,B003UU1UTC,3.0
A3KX8D6NEZN50Z,B003UU1UTC,4.0
A1K7XJDBOC9O3M,B003UU1UTC,3.0
AS39FK5HW4YRT,B003UU1UTC,4.0
AVPMZVA9BZ951,B003UU1UTC,4.0
A3O525RUTSDST6,B003UU1UTC,5.0
AT765ZH0OCYKF,B003UU1UTC,4.0
A2SS0QLN7J9C5K,B003UU1UTC,4.0
ASE30PCQUUH56,B003V61JUK,5.0
A3B93EERKGZKCO,B003V61JUK,5.0
ALYMB3IPKOWAI,B003V61JUK,5.0
AIM8TWIRDMDL2,B003V61JUK,3.0
A174N61OTOW83P,B003V61JUK,4.0
A1FXG8BI613W1H,B003V61JUK,4.0
AU87252OMM1N2,B003V61JUK,4.0
A3NXDELH3TFGSZ,B003V61JUK,5.0
AMM2E8O9F8CTQ,B003V61JUK,4.0
AO7OQ94G6N6HW,B003V61JUK,3.0
ANOZARN8ZIT7V,B003V61JUK,4.0
ARCKN9A8J9A7M,B003V61JUK,5.0
A295P73JMAOFJW,B003V61JUK,5.0
A853IU3HPURU,B003V61JUK,5.0
A1QPXODP6YNNF8,B003V61JUK,5.0
A1UBNB9YIF4M0H,B003V61JUK,1.0
A2FYVMYJAUOH34,B003V61JUK,5.0
A32938F6OZTOCL,B003V61JUK,2.0
A15TOSPFI8Q4G6,B003V61JUK,5.0
A3CT9BK27IH4YW,B003V61JUK,5.0
AF0E9G6Q48G3S,B003V61JUK,4.0
A2PUHH4ET0N0JE,B003V61JUK,5.0
A1J9S070L0MVWX,B003V61JUK,3.0
A132LPZ7L7M82W,B003V61JUK,3.0
AJ5VIOMNKQ31O,B003V61JUK,5.0
AZLIQDH1JWCXN,B003V61JUK,4.0
A3CRRINDZVN05,B003V61JUK,4.0
A16DB7PVPBKOW8,B003V61JUK,4.0
AM6DH48LA18E7,B003V61JUK,4.0
A246AIO7ZVP1FI,B003V61JUK,4.0
AOE2R65EIIF8E,B003V61JUK,4.0
AJBTQE3QGWY6Q,B003V61JUK,3.0
A33VBTFGBGRC0H,B003V61JUK,4.0
AIAU1UOFGCV1M,B003V61JUK,3.0
AO1Z0TQWCRGL4,B003V61JUK,5.0
A3HJIAJIOACJ8T,B003V61JUK,4.0
A2HVL790PBWYTU,B003V61JUK,4.0
A36BLPWZOD9INK,B003V61JUK,4.0
AMG88KV31ZIIO,B003V61JUK,1.0
AWIPRI88HVFRG,B003V61JUK,1.0
A7I1Z1E0I4YD9,B003V61JUK,3.0
A3IP8SKF2GBNCW,B003V61JUK,5.0
A1IGN5VTOULKKE,B003V61JUK,5.0
A5RH76FMV6IY7,B003V61JUK,1.0
A3GBULTIVS4LNA,B003V61JUK,5.0
A2B6J1H4G9AE43,B003V61JUK,3.0
A2TAEBHMEQA05H,B003V61JUK,5.0
A2VZ2118FW3CUG,B003V61JUK,3.0
A2K2FWFFFRWH5C,B003V61JUK,3.0
A27H9DOUGY9FOS,B003V61JUK,4.0
A13GJDCXJLVFML,B003V61JUK,5.0
A4LWZ9LG90QIR,B003V61JUK,5.0
A1RIBX7DKSM5FC,B003V61JUK,5.0
A30GKCDGCO8158,B003V61JUK,4.0
A3ABCMXXBE7SEQ,B003V61JUK,2.0
A28ANBQBJUHBQ2,B003V61JUK,5.0
A2DAHERP7HYJGO,B003V61JUK,4.0
A3GTHJ57R6W5EO,B003V61JUK,5.0
A1D6UNQLQC9I1U,B003V61JUK,5.0
A2OADVG5PRZGAN,B003V61JUK,5.0
A3CUX43IS8D9DO,B003V61JUK,4.0
A1689UW3IRLATC,B003V61JUK,5.0
A21IKAC5IL3S1T,B003V61JUK,4.0
A4IDWCW9BCBN1,B003V61JUK,5.0
A3L02PAMEIBAGZ,B003V61JUK,4.0
AAKZEBYCO9UBB,B003V61JUK,2.0
A2J6Y2XJ8VDN1,B003V61JUK,4.0
A2J1WBQNGCF0S0,B003V61JUK,5.0
A3RKRXNO6AG7SR,B003V61JUK,3.0
AIHOKWBRVRT6R,B003V61JUK,5.0
A20BGBP57UFYAT,B003V61JUK,5.0
A3TZQHIKZC39A,B003V61JUK,5.0
A37KQ2QVXLNYP3,B003V61JUK,5.0
A17WZ9XKE59EJP,B003V61JUK,5.0
A2AHKX6PR18A2U,B003V61JUK,5.0
AU3PO882GSVB,B003V61JUK,3.0
A1NSDP9YZXLMDX,B003V61JUK,5.0
A3US0VOOEK3VZ8,B003V61JUK,4.0
AIZM4CV0Q7P4Y,B003V61JUK,3.0
A5EJID9AX17J2,B003V61JUK,5.0
A1VYWOLFR6Q8EK,B003V61JUK,4.0
ASXKY936O4TTN,B003V61JUK,5.0
A29P1NZQLQI562,B003V61JUK,5.0
A2JNERDP9W01ZQ,B003V61JUK,5.0
A3D6KZT0QG6UKB,B003V61JUK,3.0
AWC64YSKNB3BP,B003V61JUK,4.0
AY9RUS4OINBJU,B003V61JUK,5.0
A8HASP00G7BR,B003V61JUK,4.0
AVVR73SHTGF2O,B003V61JUK,3.0
ASY2WO1XIASZO,B003VDX6MW,5.0
A33L1ZGEO7HNUB,B003VDX6MW,5.0
A1HKDJOSRYWKOS,B003VDX6MW,5.0
A1V5RMZY78T0BE,B003VDX6MW,5.0
A27LN0WW25MUQT,B003VDX6MW,5.0
A2169QCESH3QDF,B003VDX6MW,5.0
ADRCHQA7VH0SV,B003VDX6MW,5.0
A27CPM2Q0HOP9K,B003VDX6MW,4.0
A25N3JGX4QUZCA,B003VDX6MW,5.0
A1D2C0WDCSHUWZ,B003VDX6MW,4.0
A8E1J9IDU18V9,B003VDX6MW,5.0
A36CDTPDMHWMJ,B003VDX6MW,5.0
AD3HQC2BNOKE2,B003VDX6MW,4.0
A2HVL790PBWYTU,B003VDX6MW,4.0
A1YVDY3TISDRE1,B003VDX6MW,4.0
A1B9FFH93HYK6R,B003VDX6MW,2.0
AN2WDDRGJTSML,B003VDX6MW,5.0
A2EKSOLTKBGWTK,B003VDX6MW,4.0
A3RYSWLDLZ91DB,B003VDX6MW,5.0
A13M383GCKKAB8,B003VDX6MW,5.0
A3PG0F1KA7ZT3O,B003VDX6MW,5.0
A3UF7DD46G4ZBZ,B003VDX6MW,5.0
A1Q8F3F1EOBP8S,B003VDX6MW,5.0
A22B48DU45M23C,B003VDX6MW,5.0
AG9PJLR2LP6NJ,B003VDX6MW,5.0
A2NUHWMHA9XNKV,B003VDX6MW,5.0
ACFOWGHEVZIKQ,B003VDX6MW,5.0
ALITAT258KU7Q,B003VDX6MW,5.0
A1PME65QLLQSLA,B003VDX6MW,4.0
AQSZHJADGHPLE,B003VDX6MW,5.0
A3LHYNHB9B2XHB,B003VDX6MW,5.0
A1TU904JG5QQNY,B003VDX6MW,5.0
A1ZUPX6MZ2HQO6,B003VDX6MW,5.0
AD0PJCYBU92LL,B003VDX6MW,5.0
A3US0VOOEK3VZ8,B003VDX6MW,5.0
A3A8ZHCO5ARNT0,B003VDX6MW,5.0
A2ELX9A8L2AHKW,B003VDX6MW,3.0
ABLBRUT8DALNN,B003VDX6MW,5.0
A6VXZ1EEPRTLV,B003VDX6MW,4.0
A3RPFXD8A1DYWK,B003VKMZI6,2.0
AIMR915K4YCN,B003VKMZI6,4.0
A2IW9YT5VZAQ52,B003VKMZI6,5.0
ARB0Z68675VPJ,B003VKMZI6,4.0
A30FLSURDH2YYX,B003VKMZI6,4.0
A2MROOW2RK9JMU,B003VPM6TO,1.0
A1NZ2BKWOJLZXE,B003VPM6TO,4.0
A244CNNJHSRTXX,B003VPM6TO,5.0
A12P9KAAW8D9XW,B003VPM6TO,5.0
A27UCYAWBSVLZK,B003VPM6TO,2.0
A20KNLCFP3JO65,B003VPM6TO,4.0
A1UOP3I8BE70JJ,B003VPM6TO,1.0
A21FVNE7GOU6E4,B003VPM6TO,5.0
A2VMT89TCSF105,B003VSTVC6,4.0
A386OP2O7Z5Y5L,B003VSTVC6,1.0
A1V3TRGWOMA8LC,B003VSTVC6,4.0
ANAYSRE3LX8GZ,B003VSTVC6,3.0
A3PWPNZVMNX3PA,B003VSTVC6,4.0
A2A1HXFSAPA9A5,B003VSTVC6,3.0
A1YDS4TUIGDPUG,B003VXMFY2,2.0
A2Z5450HXNEXZU,B003VXMFY2,5.0
A1FXCO8N9HWZWK,B003VXMFY2,2.0
A2RIL9AWZO7SQ0,B003VXMFY2,2.0
A1VTIQMM5L2ZK9,B003VXMFY2,4.0
A2HVL790PBWYTU,B003VXMFY2,3.0
AHD66U9MG0MKI,B003VXMFY2,3.0
A2HT5LPFLZ6HB2,B003VXMFY2,2.0
A3F0YHU6TLT6VB,B003VXMFY2,2.0
A3A16HRYQQ6RGI,B003VXMFY2,3.0
A2VLNEKAUPCVCG,B003VXMFY2,4.0
A33YRMFK5Z2E2I,B003VXMFY2,5.0
A2VDSIII404UTO,B003VXMFY2,2.0
AZT3AX3A4O809,B003WSA0TI,3.0
A25ZZMC5VB6MC8,B003WSA0TI,3.0
A179Z2CCKMCOLA,B003WSA0TI,5.0
A28BP77DZGPPXA,B003WSA0TI,5.0
A2NHUJAZARLNKC,B003WSA0TI,3.0
A2OTX0Q81MTQD3,B003WSA0TI,5.0
A39F27Y1EWCK4V,B003WSA0TI,4.0
A1KZPIMNZ9567P,B003X1FPQM,2.0
AM6DH48LA18E7,B003X1FPQM,4.0
A2AUBLDUTUR1ZY,B003X1FPQM,5.0
A1U2EA59VYHYXU,B003X1FPQM,5.0
A3UAKOQLDYELUY,B003X1FPQM,4.0
A1JKWD1QTW6M74,B003X1FPQM,4.0
A2XPJRP7EGX732,B003X1FPQM,5.0
A1POFVVXUZR3IQ,B003X1FPQM,5.0
A279AT4OT92T2E,B003XLHT1G,5.0
A3AN6QC9SV33TU,B003XLHT1G,5.0
AD4FHGSYV8Y0E,B003XLHT1G,5.0
A3QZ4L6ENKWKHG,B003XLHT1G,5.0
A3SOO5M2QEXWL0,B003XLHT1G,4.0
A3T31M1K9YB6N8,B003XLHT1G,4.0
A3MWYPZBKL1NJ,B003XLHT1G,3.0
A33DFL81ZU6VXJ,B003XLHT1G,3.0
A175QHGZUNKL20,B003XLHT1G,5.0
A10KHX41ONY4U1,B003XQK60W,5.0
A2169QCESH3QDF,B003XQK60W,5.0
A19QMJCK3HX9A9,B003XQK60W,4.0
A2YLF4H83VP084,B003XQK60W,4.0
A3SDFA3LBWCSZH,B003XQK60W,4.0
A2QU74ZZPA27OI,B003XQK60W,1.0
A1GD1G8XXPRYQ8,B003XU02QG,4.0
A2SLA0SXRQV8M0,B003XU02QG,3.0
A2FHM6DSCFOABL,B003XU02QG,3.0
A1CQGAPQMN41LV,B003XU02QG,4.0
A2CPQIERPINS9M,B003XU02QG,5.0
A2HD6LO7VKYOMP,B003XU02QG,4.0
A10CGGF8HTVNL9,B003XU02QG,4.0
A3LX5ELWX6HYK6,B003XU02QG,5.0
A3JWDM4ILUSRKS,B003XU02QG,4.0
A2GCHG6U8HTVIT,B003XU02QG,1.0
AUCISQA1YXX86,B003XU02QG,2.0
A1EW1OILI6AGGC,B003XU02QG,5.0
AKV1L9JL3L5TS,B003XU02QG,4.0
AY92D346R4880,B003XU02QG,4.0
AD342OQX4EFN7,B003XU02QG,4.0
A24BXO4TOMP1ET,B003XU02QG,4.0
A3EP64TB8K2CDJ,B003XU02QG,3.0
A34GZPHWYPSY2T,B003XU02QG,3.0
A29TKSIWA3JKF3,B003XU02QG,3.0
A2IY9M330NKBW6,B003XU02QG,4.0
A1M7U7YWWWLP6N,B003XU02QG,4.0
A1U6XPYATU9OPG,B003XU02QG,2.0
A2U8YAAUWYXRVG,B003XU02QG,5.0
A328S9RN3U5M68,B003XU02QG,4.0
A1PGC1GEBY9CZU,B003XU02QG,4.0
A2A6HNVJS9W0HO,B003XU02QG,4.0
A1YVDY3TISDRE1,B003XU02QG,3.0
A1WTP99BOA0PGA,B003XU02QG,4.0
A27H9DOUGY9FOS,B003XU02QG,3.0
A356RFKNIG043B,B003XU02QG,3.0
A4SY5RCGC5CH9,B003XU02QG,5.0
ARYSE5JQ3AG7L,B003XU02QG,4.0
A1DUWRMZVLRKAJ,B003XU02QG,3.0
AYMNZ3KQAPD34,B003XU02QG,3.0
A16XRPF40679KG,B003XU02QG,3.0
A3PPXVR5J6U2JD,B003XU02QG,3.0
A1AFXJ8U72MD6L,B003XU02QG,4.0
A1TW9ZGRDQQZ2Y,B003XU02QG,4.0
AYBL30P5NXNZ4,B003XU02QG,4.0
A2DUXA28C33KFK,B003XU02QG,5.0
AJKWF4W7QD4NS,B003XU02QG,3.0
A1QU0MKOBNZ52P,B003XU02QG,1.0
A1DK5AZMXS1QA3,B003XU02QG,3.0
A3V1A3C9DTLPME,B003XU02QG,4.0
A2RYG8NK3QPUAC,B003XU02QG,3.0
AOSTMTFXP8AB0,B003XU02QG,5.0
AUM3YMZ0YRJE0,B003XU02QG,5.0
A3H9JSM1SUTE4O,B003XU02QG,3.0
A1TA5QYECZP1L1,B003XU02QG,4.0
AS6SH2JM2YY3H,B003XU02QG,3.0
A2HE75XSU2JDPU,B003XU02QG,2.0
ABHFDY6XU5Z3B,B003XU02QG,2.0
A3P235R8CZH82V,B003XU02QG,5.0
A3OBKS5X010W7R,B003XU02QG,3.0
A1S4NMO34CBCMJ,B003XU02QG,5.0
AV6QDP8Q0ONK4,B003XU02QG,3.0
A2ITH6REQ6C2KY,B003XU02QG,2.0
A1KF9NQLPWUF75,B003XU02QG,5.0
A3AKMF6H7VS417,B003XU02QG,4.0
ABO2ZI2Y5DQ9T,B003XU02QG,3.0
ADWSD45P3NZGU,B003XU02QG,4.0
AQP1VPK16SVWM,B003XU02QG,4.0
A1ZGHFGVUF9SR9,B003XU02QG,5.0
AVVR73SHTGF2O,B003XU02QG,2.0
AD342OQX4EFN7,B003Y5QRJ6,4.0
A109ME7C09HM2M,B003Y5QRJ6,3.0
A3IO2DBHSOA7S4,B003Y5QRJ6,2.0
AVX30YHHRC3UC,B003Y5QRJ6,4.0
AIYEG9VA07EZS,B003Y5QRJ6,3.0
A3USPMZAS3L3AZ,B003Y5QRJ6,4.0
AVNMFWL8ZR0LR,B003YDOYVG,5.0
A1ND6294IINVSE,B003YDOYVG,5.0
AF3L9HOKN1LHJ,B003YDOYVG,4.0
AZ7UVTESMW60P,B003YDOYVG,5.0
A325Z24ETW0QE9,B003YDOYVG,5.0
A26CG5KKAV2BXL,B003YDOYVG,5.0
A3BTLIGE6C6BF6,B003YDOYVG,5.0
A1XF0Z3255XNPP,B003YF84MY,5.0
AHP55PFHJL0H8,B003YF84MY,3.0
ANX5EWEO7Q42S,B003YF84MY,3.0
A1IOWB08WAQ2RV,B003YF84MY,3.0
A2AAAUV0L6KVMA,B003YF84MY,5.0
ACZM4BESS9U0C,B003YF84MY,4.0
A4TQAHTVOZEIY,B003YF84MY,5.0
ADKSVQL1KGRJ3,B003YF84MY,1.0
A1L7FWYE1GI3H7,B003YF84MY,5.0
A3PJE4TOAL0IE5,B003YF84MY,2.0
AKCTG8FBTNGV1,B003YF84MY,5.0
A35I428M5WAT5Q,B003YF84MY,4.0
A1EWMQOY0G4RPI,B003YF84MY,5.0
A2DQ2KFLIMHKWT,B003YF84MY,3.0
A1INZFE1MASORD,B003YF84MY,4.0
A28KB8C6617TYQ,B003YF84MY,5.0
A1ULAE90YZ46MQ,B003YF84MY,5.0
A2JNERDP9W01ZQ,B003YF84MY,4.0
A1EQO7W4NS3V2I,B003YF84MY,4.0
A24IJY3V0804WJ,B003YKC4BG,3.0
AJNIACIPB2I5P,B003YKC4BG,4.0
A2582KMXLK2P06,B003YKC4BG,5.0
A2PMQH87R1H3QU,B003YKC4BG,4.0
A10CGGF8HTVNL9,B003YKC4BG,4.0
A1V8ZE9BH0WTXE,B003YKC4BG,5.0
AOZGOFPVAUMTB,B003YKC4BG,4.0
A2IY9M330NKBW6,B003YKC4BG,4.0
A328S9RN3U5M68,B003YKC4BG,5.0
A3QSM5XHPL1T6Y,B003YKC4BG,2.0
A3UCF82XIPJME2,B003YKC4BG,4.0
A1ER5AYS3FQ9O3,B003YKC4BG,5.0
A27H9DOUGY9FOS,B003YKC4BG,4.0
AAJGD1K7CPJTD,B003YKC4BG,4.0
A17LEYMZI8OYOQ,B003YKC4BG,5.0
A3LZGLA88K0LA0,B003YKC4BG,4.0
A28B7IJR80M8KE,B003YKC4BG,5.0
A3QLAOOTFEHCJI,B003YKC4BG,4.0
A1TW9ZGRDQQZ2Y,B003YKC4BG,3.0
A3GD4UZKIEKWKW,B003YKC4BG,5.0
A5TZXWU8AALIC,B003YKC4BG,4.0
AV6QDP8Q0ONK4,B003YKC4BG,5.0
A96JD9312DHWC,B003YKC4BG,4.0
A1KF9NQLPWUF75,B003YKC4BG,5.0
AQP1VPK16SVWM,B003YKC4BG,4.0
A1ZGHFGVUF9SR9,B003YKC4BG,4.0
A10EH0HZKO2KOP,B003YUGS6S,5.0
A14SF5SOJBZGT2,B003YUGS6S,3.0
A1N615JZHM7HY7,B003YUGS6S,4.0
A3O4HWDCNLGEST,B003YUGS6S,4.0
A3U6TCEEOHSJYA,B003YUGS6S,5.0
A2QU74ZZPA27OI,B003YUGS6S,2.0
A099898949AFPOGMFDCB,B003YUGS6S,5.0
A3QVDK15HBBZ3W,B003YUGS6S,4.0
A29Q3WR4XNIWON,B003YUGS6S,5.0
A1ZN17SY8B3LCZ,B003ZHOWFY,4.0
A1DUJAEU91CF9C,B003ZHOWFY,5.0
A1AIX90ONZREND,B003ZHOWFY,5.0
APQP43UYRKWNG,B003ZHOWFY,4.0
AOXH4NPS6IB7L,B003ZHOWFY,5.0
A1WV6X21KFBAUP,B003ZHOWFY,4.0
A2F9DCXY4GD3,B003ZHOWFY,5.0
A1YMJM5AOBLT93,B003ZHOWFY,5.0
A7UVLHHFHL0BL,B003ZHOWFY,5.0
A1QU6BHXXFZGYQ,B003ZHOWFY,3.0
A1WUULAVIR4CWY,B003ZHOWFY,4.0
A16ZM1QUEWYWNB,B003ZHOWFY,4.0
A2J6Y2XJ8VDN1,B003ZHOWFY,5.0
A8HQGL3UWKLCW,B003ZHOWFY,5.0
A1KD7209SMDKBK,B003ZHOWFY,5.0
ATAIWJS7UAV4R,B003ZHOWFY,5.0
A3UKLX2A9T589C,B003ZHOWFY,5.0
A2JYVVIRPMXVZ5,B003ZVO6JW,4.0
ANOZARN8ZIT7V,B003ZVO6JW,5.0
A3AN6QC9SV33TU,B003ZVO6JW,5.0
A3QCN8WYG4OG8G,B003ZVO6JW,5.0
A3FM87ATG8APQH,B003ZVO6JW,5.0
A11NJGWOAM2D9F,B003ZVO6JW,5.0
A1REM7I2ZEE195,B003ZVO6JW,5.0
A1HQJ3EOS6Z0D,B003ZVO6JW,5.0
A1KBYG8FZLG2AJ,B003ZVO6JW,4.0
A1H5QWR9GJ3CM4,B003ZVO6JW,4.0
ACSEUE5VAJIPQ,B003ZVO6JW,5.0
AO3ZVS2A1SZ3Y,B003ZVO6JW,4.0
A2AEBA6DE5OUAP,B003ZVO6JW,5.0
A32RAMHPZ38XX0,B003ZVO6JW,5.0
A3CDK3SUHXZI98,B003ZVO6JW,2.0
AKXAES0GO4WFJ,B003ZVO6JW,5.0
A27UCYAWBSVLZK,B003ZVO6JW,4.0
A1C217T6VWIE3,B003ZVO6JW,1.0
A1A5532VDV679B,B003ZVO6JW,5.0
A8NY4H4A1IW4J,B003ZVO6JW,5.0
A2DI7UGT3YX4Q9,B003ZVO6JW,5.0
ASXL2YF7KKC1U,B003ZVO6JW,4.0
A2ICUNTPGQPYDU,B003ZVO6JW,5.0
A277Q2EXN4LSO8,B003ZVO6JW,3.0
A1NDIN9ZV3V4D4,B003ZVO6JW,5.0
A170UXQQ56AHO4,B003ZVO6JW,4.0
A1VANK6OJIUJQ9,B003ZVO6JW,5.0
A3MI4X4434YG7B,B003ZVO6JW,5.0
A2DO8VDL44621,B003ZVO6JW,4.0
A2BJRASWL0LA1A,B00406OXAI,5.0
A2KMV056844YV2,B00406OXAI,5.0
A1Q5S811I6RRPJ,B00406OXAI,4.0
A2MPJL5F4Q8CJ5,B00406OXAI,5.0
A2MROOW2RK9JMU,B00406OXAI,5.0
A1QPXODP6YNNF8,B00406OXAI,5.0
A2US19GW0001Q2,B00406OXAI,5.0
A1FT4X1UQJMS63,B00406OXAI,4.0
A34GZPHWYPSY2T,B00406OXAI,5.0
A32RJ8JDLKWJZB,B00406OXAI,4.0
A2P610EV5O2YB3,B00406OXAI,5.0
A34PGTA7NO8X8P,B00406OXAI,5.0
A39P2I94AC320Z,B00406OXAI,5.0
A1A393SDQUJ7QU,B00406OXAI,5.0
AEVBL9KK5I2DO,B00406OXAI,5.0
A2M1WDT2R9WZ4F,B00406OXAI,5.0
AFF0PUVASB0O1,B00406OXAI,5.0
A3CDK3SUHXZI98,B00406OXAI,4.0
A238797046NZPA,B00406OXAI,4.0
A1PJHBF88L0YTK,B00406OXAI,4.0
A1A5532VDV679B,B00406OXAI,5.0
A6NXKNVN8EZGV,B00406OXAI,5.0
A29M0ALRBNBX38,B00406OXAI,5.0
A1RXBAJDU8XCCX,B00406OXAI,5.0
A1TIA136MNQ79J,B00406OXAI,5.0
A1FWVYPBW0HG2I,B00406OXAI,4.0
A2TJUMYVZI8WEE,B00406OXAI,5.0
AIHIEGASZZGLN,B00406OXAI,5.0
A1VYWOLFR6Q8EK,B00406OXAI,5.0
AGPLASRRNYZPP,B00406OXAI,5.0
A3MAYT1GLGY7Y2,B00406OXAI,5.0
A3EUSH8DPW75LR,B0040H8FBU,5.0
AV6RMIS5RJS2C,B0040H8FBU,5.0
A3S45Q9KUW0O9R,B0040H8FBU,5.0
A1I5LC05HZJ9CF,B0040H8FBU,1.0
A100WFKYVRPVX7,B0040H8FBU,3.0
A39CYOLK9BXQR9,B0040H8FBU,5.0
A2XDS9OZ9TD001,B0040H8FBU,4.0
A3IFCI4I4D1VG,B0040H8FBU,5.0
A2JQ0XTAC0NG62,B0040HNZTW,4.0
AU8AKSSZA92T2,B0040HNZTW,5.0
AZ75Q8MKZUM8H,B0040HNZTW,5.0
A2TKL8G0ACU9LB,B0040HNZTW,5.0
A3E36DNLOQPXHR,B0040HNZTW,3.0
AKUELLXUA9ORQ,B0040HNZTW,4.0
A2DH6A8D1296XC,B0040HNZTW,5.0
AWF2S3UNW9UA0,B0040HNZTW,5.0
A1LV3NFMBL3GXQ,B0040HNZTW,4.0
A13EYZVWRZ5WF3,B0040HNZTW,4.0
ACFEHL6SQ7SBQ,B0040HNZTW,5.0
AWZLEZ22ING2Z,B0040HNZTW,5.0
A3VMY92HE0B97V,B0040HNZTW,5.0
A1SL26ZAKYESXH,B0040HNZTW,5.0
A1SK5D3B21JUBI,B0040HNZTW,4.0
A18MT5TH096FTF,B0040HNZTW,5.0
A32A1BTJBLW7QX,B0040HNZTW,5.0
A3EACP5QBZVHJX,B0040HNZTW,5.0
A3AN6QC9SV33TU,B0040HNZTW,5.0
AYR4NSN9LR2ZX,B0040HNZTW,4.0
AD26KAB5XTXEY,B0040HNZTW,5.0
A2MXSNFTTCZU4Z,B0040HNZTW,5.0
ARWDFIL27CB41,B0040HNZTW,5.0
ACDXQGYC6FZGX,B0040HNZTW,5.0
A31LHED3SKLWVB,B0040HNZTW,3.0
A399QKGYPHESE7,B0040HNZTW,5.0
A274UDDYUF9VLL,B0040HNZTW,5.0
A1B12AWLO0BJFG,B0040HNZTW,5.0
A3JO7I5SYNY09Y,B0040HNZTW,4.0
A1D2UACWUF2FLA,B0040HNZTW,5.0
AQE2B2QSZG0HY,B0040HNZTW,5.0
A3HGG5T0E8UOXD,B0040HNZTW,5.0
A50IGEA0XTJ99,B0040HNZTW,5.0
AOE2R65EIIF8E,B0040HNZTW,4.0
ABIYSGYEP3NBP,B0040HNZTW,5.0
AH247Z52NDSE2,B0040HNZTW,4.0
AGODHOIFUGSLS,B0040HNZTW,5.0
A3BYK09E8ARIFB,B0040HNZTW,2.0
A10DB0H2NZF11E,B0040HNZTW,4.0
A3PTG9VP50WFTA,B0040HNZTW,2.0
A21TRVOORQ4XJ9,B0040HNZTW,5.0
A2Z3CR9VD43QKK,B0040HNZTW,4.0
A3MVBWUBCKEXMN,B0040HNZTW,5.0
AYIYDQVHCFUFU,B0040HNZTW,5.0
A326FBLNU8EVTW,B0040HNZTW,4.0
AQDKC1HCII3HD,B0040HNZTW,5.0
AIRHOP31137F0,B0040HNZTW,5.0
A2MZYP9FN73NM6,B0040HNZTW,5.0
A3LG4Z2EAE3BO2,B0040HNZTW,5.0
A3OAZI8FM972UC,B0040HNZTW,5.0
A3II88CR30FC5U,B0040HNZTW,4.0
A272XB43SBQ2E4,B0040HNZTW,4.0
A2WOH395IHGS0T,B0040HNZTW,5.0
ALKDWJMUW2E2M,B0040HNZTW,5.0
AORRZHN9TKH7Z,B0040HNZTW,5.0
A1A0AAJX62NHD8,B0040HNZTW,5.0
AWF8SUDRGMBB0,B0040HNZTW,4.0
A2AUBLDUTUR1ZY,B0040HNZTW,5.0
AJPIAJK0V2ZGN,B0040HNZTW,5.0
A23Y8UTPFE8FND,B0040HNZTW,5.0
A33OFCNRY99179,B0040HNZTW,1.0
A3B5H3UYBCEH7U,B0040HNZTW,5.0
A2WIIBXBTDWQQ,B0040HNZTW,5.0
A238797046NZPA,B0040HNZTW,4.0
A12UDB3874YYCP,B0040HNZTW,5.0
AE7ARA9PDAVBL,B0040HNZTW,5.0
A1VX5R7X7X7BQK,B0040HNZTW,4.0
A3NN9JT93XWW6M,B0040HNZTW,5.0
A2S4AWN1LSB1F1,B0040HNZTW,5.0
AXRGYVS0G2IB6,B0040HNZTW,4.0
A7THV22CLFI77,B0040HNZTW,5.0
A3QX5G545FFUZ7,B0040HNZTW,5.0
A2JRJRYZUA6FZD,B0040HNZTW,4.0
A1JKWD1QTW6M74,B0040HNZTW,5.0
A2IRHIFTBMY2SM,B0040HNZTW,4.0
A2DDKFU4NDJ15K,B0040HNZTW,4.0
A1XNQSREG1K5MS,B0040HNZTW,4.0
A1Q9FM6CDNUQXU,B0040HNZTW,5.0
A21FVNE7GOU6E4,B0040HNZTW,5.0
A3CSCIMASTADEQ,B0040HNZTW,4.0
AFJ9VM9YIFH18,B0040HNZTW,5.0
A96R3VO408QRF,B0040HNZTW,4.0
A1G7BT55FOVCUJ,B0040HNZTW,5.0
