user,item,rating
A3LISMCQTQ0X5J,B0009IQXFO,4.0
A2XXRN2ANQDBKO,B0009IQXFO,5.0
A6TW412I6RWID,B0009IQXFO,4.0
AD2BTZLVU74RN,B0009IQXFO,5.0
A3HV44EZ4MGL04,B0009IQXFO,5.0
A22BZD9BW8YPZF,B0009IQXFO,5.0
AS4PVSQP4I8EM,B0009IQXFO,3.0
A2LPB4WCIMVPOI,B0009IQXFO,5.0
A33Q17P5FNASCZ,B0009IQXFO,4.0
APS831ZLF95PS,B0009IQXFO,5.0
A2OOKDH2AZVSK1,B0009IQXFO,5.0
A6B53E1Z258WX,B0009IQXFO,5.0
A2OUUSKTL9VHN4,B0009IQXFO,5.0
A39JR71TMGNNJE,B0009IQXG8,5.0
A30UIX94KZY50P,B0009IQXG8,3.0
A2FJKITDY5UUHJ,B0009IQXG8,5.0
AZBLP8S3CHH3,B0009IQXG8,5.0
A10BY4M965RVAQ,B0009IQXG8,4.0
A1SW87O7XJI740,B0009IQXJ0,3.0
A1R5YLZSLCZECD,B0009IQXJ0,5.0
A1BDUHWZN2M13J,B0009IQXJ0,5.0
A0473259F6GQNBD88IYN,B0009IQXJ0,5.0
A58Y2118KOBVJ,B0009IQXJ0,4.0
A1GBMNFNVIJE6F,B0009IQXJ0,5.0
A3IKS0XF91VJOO,B0009IQXJ0,5.0
A2THQCHKR89E16,B0009IQXJ0,5.0
AT4WWKZKHZ649,B0009IQXJ0,5.0
A2DGK02WHF3VVA,B0009IQXJ0,5.0
AENRE9BP7LJMK,B0009IQXJ0,4.0
A2SQY00R8ITYPD,B0009IQXJ0,4.0
AY6VXIWYGNATL,B0009IQXJ0,5.0
A2M481CZNGAEZD,B0009IQXJ0,5.0
A2LPB4WCIMVPOI,B0009IQXJ0,5.0
A2V8GI1QU38PAZ,B0009IQXJ0,1.0
A3VFT14904CUGV,B0009IQXJ0,4.0
A2KBF6FDUVXJXI,B0009IQXJ0,3.0
A3JF20DXYQO8NG,B0009IQXJ0,3.0
A3PJ0N80WO0IT1,B0009IQXM2,5.0
AV8DFL38JP606,B0009IQXM2,5.0
A2HMF8ZR67BNZS,B0009IQXM2,5.0
ABCD7NZQR8EH1,B0009IQXM2,5.0
A14Z6D3IRJ23F7,B0009IQXM2,5.0
A0473259F6GQNBD88IYN,B0009IQXM2,1.0
A31N6D4TX60ID7,B0009IQXM2,5.0
AINGNE1J86KTH,B0009IQXM2,5.0
AEL6CQNQXONBX,B0009IQXM2,5.0
A2XPJ5FLVMFJAY,B0009IQXM2,1.0
A15GKNQWPLSDEA,B0009IQXM2,5.0
AUIVXYS8E4DEX,B0009IQXM2,1.0
AUURFFQ7ERIKC,B0009IQXM2,2.0
A2SL5IW096Z2BL,B0009IQXM2,2.0
ARVQUFE3DRWH,B0009IQXM2,3.0
AEV34C745C0FH,B0009IQXM2,3.0
A1E7OHMDVDBITT,B0009IQXM2,5.0
A38VYNBPE3ITQV,B0009IQXM2,4.0
A39ELFSOYEUX9U,B0009IQXM2,5.0
AENRE9BP7LJMK,B0009IQXM2,4.0
A3QG2LHT4BOKE3,B0009IQXM2,5.0
A2DU8VTIM2APAD,B0009IQXM2,5.0
AGOAE8SG6972J,B0009IQXM2,5.0
A3JF20DXYQO8NG,B0009IQXM2,5.0
AZTAK8PFB0NLV,B0009IQXXG,5.0
AINGNE1J86KTH,B0009IQXXG,4.0
A2JTDWUCYVQRCF,B0009IQXXG,5.0
A2HD6G443MGH2A,B0009IQXXG,1.0
A3578WPHOPUCQD,B0009IQXXG,4.0
A8LEFDO3AKIJP,B0009IQXXG,4.0
AJ7O8R3PJRS8C,B0009IQXXG,5.0
AL8OVUKN8D20X,B0009IQXXG,5.0
A32TGXG3ZWJ4DY,B0009IQXXG,5.0
A39XSKZ81YPLNX,B0009IQXXG,3.0
A3J7RNIW8WO667,B0009IQXXG,5.0
AJR771QZFSEHI,B0009IQXXG,5.0
A1542J0VRQ31TC,B0009IQXXG,4.0
AQ9YYLSAQ830Q,B0009IQXXG,5.0
A2W8XXKJLPKDL1,B0009IQXXG,5.0
A1JSY4NTAEFOPL,B0009IQXXG,3.0
A1Q5FIU1WYXJ81,B0009IQXXG,5.0
A6II57Q2ZA9M7,B0009IQXXG,5.0
AN20XG3UGI535,B0009IQXXG,3.0
A18B28FB5FRJDY,B0009IQXXG,3.0
A31W4WYUD8R6L9,B0009IQXXG,5.0
A11YOTONCPRQ9S,B0009IQXXG,5.0
A3Q0HPS1OI9621,B0009IQXXG,3.0
A23NQLJ2DEOJCJ,B0009IQXXG,4.0
ASOB3SXL9UMJZ,B0009IQXXG,5.0
A127B86BN2J359,B0009IQXXG,4.0
AD2BTZLVU74RN,B0009IQXXG,5.0
A1EMY19Z7WUDGC,B0009IQXXG,5.0
A3D1XWMQD0HTZJ,B0009IQXXG,1.0
A3HV44EZ4MGL04,B0009IQXXG,5.0
A22BZD9BW8YPZF,B0009IQXXG,5.0
A3112D9P7HXV0E,B0009IQXXG,5.0
A2YZ9XYWX9NQEW,B0009IQXXG,5.0
A3DV41BS0CMIW6,B0009IQZ2K,5.0
AJKR4G97V5N5Z,B0009IQZ2K,4.0
A394HK1TR2GV9P,B0009IQZ2K,5.0
A1L2STZ2U6Q607,B0009IQZ2K,5.0
A2UEH0U5CV3053,B0009IQZ2K,5.0
A1OODBE47LKHZT,B0009IQZ2K,5.0
AY6VXIWYGNATL,B0009IQZFM,5.0
A26TN8EFJUI8RM,B0009IQZFM,5.0
A3PJ0N80WO0IT1,B0009IQZFM,5.0
A18EQZ8EIR31YU,B0009IQZFM,2.0
A3OMXO2ANHIQH4,B0009IQZFM,5.0
AAA316AS24O29,B0009IQZFM,5.0
ALASL4TSSQUSC,B0009IQZFM,5.0
A1OOLS3367Y7M4,B0009IQZFM,5.0
A2JH2EPEGQPWW,B0009IQZFM,2.0
A3R1SCOWB2F7V7,B0009IQZFM,5.0
A3KS7A3RSULBCC,B0009IQZFM,5.0
A197UVR9E24XR,B0009IQZFM,5.0
A2HMF8ZR67BNZS,B0009IQZFM,5.0
ABCD7NZQR8EH1,B0009IQZFM,5.0
A15PUBCS4N4G60,B0009IQZFM,3.0
A123ZH4XDDHL1M,B0009IQZFM,5.0
ANJUT5JDG5RU1,B0009IQZFM,1.0
A14Z6D3IRJ23F7,B0009IQZFM,5.0
A58Y2118KOBVJ,B0009IQZFM,4.0
A3CJ7AEE7H6A1M,B0009IQZFM,5.0
AA9RGE8TOL081,B0009IQZFM,4.0
A34O0KQV4QXWNQ,B0009IQZFM,5.0
A29OH3JI952QW3,B0009IQZFM,3.0
A8J75B2DIZ30U,B0009IQZFM,5.0
A2JTDWUCYVQRCF,B0009IQZFM,5.0
A2XPJ5FLVMFJAY,B0009IQZFM,4.0
ACU1C6JXNFXLI,B0009IQZFM,5.0
A15GKNQWPLSDEA,B0009IQZFM,5.0
A2I4H965C16V7Q,B0009IQZFM,5.0
ATG5058ME8I68,B0009IQZFM,5.0
A2HD6G443MGH2A,B0009IQZFM,4.0
A3B21ZWOW9I4X7,B0009IQZFM,2.0
A1P3RTQKM8BRBL,B0009IQZFM,5.0
A5CX4D6HPHTEK,B0009IQZFM,5.0
A3HKTLQYKZYM4S,B0009IQZFM,5.0
A2MOATGOUSVZ5Y,B0009IQZFM,5.0
AQUWQOJBCJXHR,B0009IQZFM,4.0
AIB8D3PBB5WFK,B0009IQZFM,4.0
A1FTXAYWZ7D1U7,B0009IQZFM,5.0
A1MKH9933KQDAT,B0009IQZFM,5.0
AJR771QZFSEHI,B0009IQZFM,5.0
A14SHX81H8FGDO,B0009IQZFM,2.0
A1YYOUZWPQ97XK,B0009IQZFM,5.0
AQINPIMC09ZAT,B0009IQZFM,4.0
A2ECRAJZ9U5KO8,B0009IQZFM,4.0
A3TF3I6ZKVR30V,B0009IQZFM,4.0
AQY3KVT03NUTJ,B0009IQZFM,5.0
A4G1V5HXIC8QS,B0009IQZFM,4.0
A2TXVSRPSRBAYE,B0009IQZFM,5.0
A3PUWIKP32K41A,B0009IQZFM,5.0
A6O68OHIL8QFJ,B0009IQZFM,2.0
AKAOYM48DSUPL,B0009IQZFM,5.0
A16ZTIWRM5LPR,B0009IQZFM,5.0
A1UDJHWK4L1ZWV,B0009IQZFM,2.0
A3QG2LHT4BOKE3,B0009IQZFM,5.0
A3AZUX1EW379D0,B0009IQZFM,5.0
A3Q0HPS1OI9621,B0009IQZFM,5.0
A18DJP0AUKAF52,B0009IQZFM,5.0
A33CIOBCQGQS95,B0009IQZFM,5.0
A19WD8O8QPCW24,B0009IQZFM,5.0
ASOB3SXL9UMJZ,B0009IQZFM,1.0
AJ95PUDD2YLEO,B0009IQZFM,5.0
AI2408SDL4901,B0009IQZFM,5.0
AD2BTZLVU74RN,B0009IQZFM,5.0
A20T9I04RRUR2V,B0009IQZFM,5.0
A2OMMBTNKQECE2,B0009IQZFM,5.0
AIFWP4G8OWDC6,B0009IQZFM,5.0
A22BZD9BW8YPZF,B0009IQZFM,5.0
AE3B4JNHK2AWA,B0009IQZFM,4.0
A1AAGNN35R30HP,B0009IQZFM,1.0
AOUM75FA941HX,B0009IQZFM,4.0
A3Q15U42UMI6NP,B0009IQZFM,5.0
A28QBMCWQPHAMN,B0009IQZFM,5.0
A2JP6PEBS5Y2WK,B0009IQZFM,5.0
A1BB5NP2P2HEYA,B0009IQZFM,5.0
A2KBF6FDUVXJXI,B0009IQZFM,5.0
ART1PC6ZF9X17,B0009IQZFM,5.0
A2OUUSKTL9VHN4,B0009IQZFM,5.0
A302P9DJ4O9FJW,B0009IQZFM,5.0
AAA316AS24O29,B0009IQZH0,5.0
A3F73SC1LY51OO,B0009IQZH0,5.0
A3B2J6DXJ765VV,B0009IQZH0,4.0
A92PYHU2388LK,B0009IQZH0,5.0
A19RPDCMN4HJ8M,B0009IQZH0,5.0
A2HMF8ZR67BNZS,B0009IQZH0,4.0
A1QZC5VE18QW81,B0009IQZH0,4.0
A3IIGCFLKVFW8M,B0009IQZH0,4.0
A27M75LRSJ788H,B0009IQZH0,5.0
A15PUBCS4N4G60,B0009IQZH0,4.0
A14Z6D3IRJ23F7,B0009IQZH0,5.0
A1CST2WUA32GP0,B0009IQZH0,4.0
A34O0KQV4QXWNQ,B0009IQZH0,4.0
AA9QNONE3ICLP,B0009IQZH0,4.0
A7DQ9CRT8VK9G,B0009IQZH0,5.0
A2HD6G443MGH2A,B0009IQZH0,5.0
A8LEFDO3AKIJP,B0009IQZH0,4.0
A37DXIENIDHTVY,B0009IQZH0,5.0
A3B21ZWOW9I4X7,B0009IQZH0,5.0
A1P3RTQKM8BRBL,B0009IQZH0,5.0
A292TRC6DX2GKK,B0009IQZH0,5.0
A5CX4D6HPHTEK,B0009IQZH0,4.0
A1R377IPZOKLMM,B0009IQZH0,5.0
A1X2UUMY3RSSNZ,B0009IQZH0,5.0
A1FTXAYWZ7D1U7,B0009IQZH0,5.0
A1CWQ7E5HQ4GUD,B0009IQZH0,4.0
AIT1LLE8VOFFP,B0009IQZH0,4.0
A3SO2AGQXXL8LC,B0009IQZH0,5.0
ADK6WW7VJ6F11,B0009IQZH0,3.0
AJR771QZFSEHI,B0009IQZH0,5.0
A38VYNBPE3ITQV,B0009IQZH0,5.0
AMBJQQSRCAOHS,B0009IQZH0,5.0
AZFODJ6KW6KQH,B0009IQZH0,5.0
A1Q618AI7CRY6,B0009IQZH0,5.0
A1542J0VRQ31TC,B0009IQZH0,5.0
A3PY3SLBAVLUBW,B0009IQZH0,5.0
AROZXQNDMK7PE,B0009IQZH0,5.0
A2X64P22MX30O5,B0009IQZH0,5.0
A636SDCLXDASU,B0009IQZH0,5.0
A4G1V5HXIC8QS,B0009IQZH0,4.0
A3EU8AGIO8KX7A,B0009IQZH0,5.0
A2NGLQZKRHT4J3,B0009IQZH0,5.0
A6O68OHIL8QFJ,B0009IQZH0,3.0
AKAOYM48DSUPL,B0009IQZH0,5.0
A2XXCCT0TBVDIE,B0009IQZH0,4.0
A1N087XH2AUKWP,B0009IQZH0,4.0
A1K68C0SX1BGQM,B0009IQZH0,5.0
A195N77NYOW2PO,B0009IQZH0,5.0
A162TL1XLLWR1M,B0009IQZH0,4.0
A31W4WYUD8R6L9,B0009IQZH0,5.0
A18DJP0AUKAF52,B0009IQZH0,5.0
A3BXSR4ZFZS72V,B0009IQZH0,5.0
A73I3YMD9MJ5W,B0009IQZH0,2.0
A29U1TH833PWNH,B0009IQZH0,5.0
ASOB3SXL9UMJZ,B0009IQZH0,5.0
A26OZBG56R4952,B0009IQZH0,5.0
AI2408SDL4901,B0009IQZH0,5.0
A2MWR05ECJBLLH,B0009IQZH0,5.0
A2OMMBTNKQECE2,B0009IQZH0,5.0
A1A92Q2MKQVKF9,B0009IQZH0,5.0
AVNBN4BUR6Y3L,B0009IQZH0,5.0
A2GD0U2Z66PGEN,B0009IQZH0,5.0
AO4955RQHBQSS,B0009IQZH0,5.0
A1DLJXC2UBCQ6P,B0009IQZH0,5.0
A1PJVW2GSF73E7,B0009IQZH0,5.0
AO377Z7UORPJ6,B0009IQZH0,3.0
AW7BIYHXUIZ62,B0009IQZH0,5.0
A1BB5NP2P2HEYA,B0009IQZH0,5.0
A4D5B7Q8A7PA6,B0009IQZH0,5.0
A26TN8EFJUI8RM,B0009IQZQG,5.0
A3F73SC1LY51OO,B0009IQZQG,5.0
A19RPDCMN4HJ8M,B0009IQZQG,4.0
A1UJR4T1DAC8BI,B0009IQZQG,5.0
A22IOBJCF9UR12,B0009IQZQG,2.0
A1QZC5VE18QW81,B0009IQZQG,4.0
A3IIGCFLKVFW8M,B0009IQZQG,4.0
A1AJQLBVCNMUG2,B0009IQZQG,4.0
A3STK5WDK5UB58,B0009IQZQG,5.0
A1P3RTQKM8BRBL,B0009IQZQG,4.0
A292TRC6DX2GKK,B0009IQZQG,5.0
A1JLJPS3DNA84D,B0009IQZQG,3.0
A39CUR83QW70CP,B0009IQZQG,5.0
A1ZZ85SS43PCDJ,B0009IQZQG,5.0
A2YEG62ZGRANV7,B0009IQZQG,5.0
AEWT1HWANBIJO,B0009IQZQG,5.0
A2WNDYN99IOG54,B0009IQZQG,4.0
AMBJQQSRCAOHS,B0009IQZQG,5.0
A3PY3SLBAVLUBW,B0009IQZQG,5.0
A26L4QHFHX9GBG,B0009IQZQG,5.0
A238WA18BQAU8A,B0009IQZQG,5.0
A3I7IQIZKJIJ2V,B0009IQZQG,5.0
A4G1V5HXIC8QS,B0009IQZQG,4.0
A2DG8PH0DXDB3F,B0009IQZQG,5.0
A2NGLQZKRHT4J3,B0009IQZQG,5.0
A31W4WYUD8R6L9,B0009IQZQG,5.0
AI2408SDL4901,B0009IQZQG,5.0
AZV2U6GU5QA6C,B0009IQZQG,4.0
A1DLJXC2UBCQ6P,B0009IQZQG,5.0
A3BGAQ9Z328H90,B0009IQZQG,5.0
A32MJJTOG55ATQ,B0009IQZQG,4.0
A32CD6BEZKR565,B0009IQZQG,5.0
AZ1P0VITRUJSY,B0009IR056,5.0
A14Z6D3IRJ23F7,B0009IR056,5.0
A15CIBGLZJ1ORE,B0009IR056,5.0
A2D2G9GUF20EKX,B0009IR056,5.0
A21N9SMUXRWEQT,B0009IR056,5.0
A38D1RKG2YKC8E,B0009JKGJW,5.0
A2E1TI3CZUC4PU,B0009JKGJW,5.0
A2I2P92GUL5DDC,B0009JKGJW,5.0
A12L0VN18MO2Q1,B0009JKGJW,5.0
A2RW8UPMROVVH0,B0009JKGJW,5.0
A2FOH3M4KWXRL2,B0009JKGJW,5.0
A1R4U9YQRE685X,B0009JKGJW,5.0
A2TT3U4U8NMWEL,B0009JKGJW,4.0
AFLQGO7CJVK50,B0009JKGJW,5.0
ANAEMP31PY1YH,B0009JKGJW,5.0
A3SA3WRSUTD6TH,B0009JKGJW,3.0
A2QR9IXLMIDL5U,B0009JKGJW,5.0
A2PRK4GZL6SQUJ,B0009JKGJW,5.0
A1G93Q5GNS9GZ2,B0009JKI5Y,5.0
A1JO1S79DDF1BC,B0009JKI5Y,5.0
A2J0KNW070N4LC,B0009JKI5Y,5.0
A1SZHC6JSY24S9,B0009JKI5Y,1.0
A11R1DUXU2YSHS,B0009JKI5Y,4.0
AXQPJFOALBYAH,B0009JKI5Y,5.0
A2UOHALGF2X77Q,B0009JKI5Y,4.0
A3EUQ5G81AN9LN,B0009JKI5Y,5.0
A13HFZMOM9HU4I,B0009JKI5Y,5.0
A2QNW2W6OJMJUX,B0009JKI5Y,5.0
A1ZZ85SS43PCDJ,B0009JKI5Y,5.0
A3J7RNIW8WO667,B0009JKI5Y,5.0
AEV34C745C0FH,B0009JKI5Y,2.0
AQ55H30MZSV0Q,B0009JKI5Y,1.0
A3AVD6J42P43VH,B0009JKI5Y,5.0
A1FZ1O1T4FT2BR,B0009JKI5Y,4.0
A91BVZEDZYEWW,B0009JKI5Y,5.0
A24YP3PNYEGZBW,B0009JKI5Y,5.0
A7OG1Z5URP288,B0009JKI5Y,2.0
A2FNQXX8BZCX4V,B0009JKI5Y,4.0
A1ODOGXEYECQQ8,B0009JKI5Y,4.0
A11YHS3A7LJEDW,B0009JKI5Y,5.0
ALMIFFHNE45JX,B0009JKI5Y,1.0
A3BE4FT3VKBJ52,B0009JKI5Y,4.0
A3HPCRD9RX351S,B0009JKI5Y,5.0
A3G4PPSVXU5YMF,B0009JKI5Y,3.0
A4TXDGMX5CYJQ,B0009JKI5Y,5.0
ATIMW8SYGAASW,B0009JKI5Y,5.0
A365PBEOWM7EI7,B0009JKI5Y,5.0
A2PG9YUY0406V6,B0009JKI5Y,5.0
AHGNRQFJSZ39W,B0009JKI5Y,5.0
A1BDUHWZN2M13J,B0009JKIRC,5.0
A1M625IR8B61YY,B0009JKIRC,5.0
A10ZFE6YE0UHW8,B0009JKIRC,2.0
A1ZPY91VE3IDN1,B0009JKIRC,5.0
A3VHQBLY1ZUMZM,B0009JKIRC,5.0
A54SG05AV6S4H,B0009JKIRC,5.0
AFCQ78N0GKHRZ,B0009JKIRC,5.0
A27GPXG538KWHU,B0009JKISG,5.0
A30UIX94KZY50P,B0009JKISG,5.0
A1IR55MLSHNM4K,B0009JKISG,4.0
ABPP6J9PWJ25O,B0009JKISG,5.0
A2XYGPVYQGYUV6,B0009JKISG,5.0
A1VQHH85U7PX0,B0009JKISG,5.0
A2MWR05ECJBLLH,B0009JKISG,3.0
A2ERYYDRHH1XW9,B0009N0W60,5.0
A10O1I40TW8WTT,B0009N0W60,5.0
A2EGNH6NVPQBLI,B0009N0W60,5.0
A4PYOAQ2GH8FQ,B0009N0W60,4.0
A1E6BR4ZP2CJWM,B0009N0W60,2.0
A3B2M802XA7PFD,B0009N30EQ,3.0
A1V9GVW1YCI89K,B0009N30EQ,5.0
A1LYDMJ55BBQJB,B0009N30EQ,5.0
ABQWMANK4AR63,B0009N30EQ,3.0
ATLA5CJH0ZZHP,B0009N30EQ,3.0
AFEGTY9159PUL,B0009N30EQ,5.0
AQJUBIWM5GPEZ,B0009OMY92,5.0
A35OFFNQPKC59U,B0009OMY92,4.0
A2IK6FJZPDAXW4,B0009OMY92,4.0
A2YEG62ZGRANV7,B0009OMY92,4.0
A3NZQVGB1RYMOR,B0009OMY92,5.0
A1HWV9AYUMH3HV,B0009OMYA6,5.0
A17CXXQUDPQASN,B0009OMYA6,1.0
AQ8B2O03IYT2T,B0009OMYA6,5.0
A8T6LQ5G52LLB,B0009OMYA6,5.0
A2TT3U4U8NMWEL,B0009OMYA6,5.0
AMOYNXOULN53C,B0009OMYA6,5.0
ABPP6J9PWJ25O,B0009OMYA6,5.0
A11VLLTEZX2L0V,B0009OMYA6,5.0
A1VRG6CDWE7VJT,B0009OMYA6,5.0
A1HDK51A6YISHZ,B0009OMYAQ,5.0
A197UVR9E24XR,B0009OMYAQ,5.0
AIPY9QIUPKZJ9,B0009OMYAQ,5.0
A31GW2PZYY0Z20,B0009OMYAQ,5.0
A1U6RLUA8D5DSX,B0009OMYAQ,5.0
A19ETYGUVX1B8,B0009OMYAQ,5.0
A2T9HCIVTG1OAA,B0009OMYAQ,4.0
A1EGZ15827OGS7,B0009OMYAQ,5.0
A2BBWCXSGKC0HR,B0009OMYAQ,5.0
AENRE9BP7LJMK,B0009OMYAQ,4.0
A2I0EJP5KWUZ9Z,B0009OMYAQ,5.0
A31D82VVDKKZKN,B0009OMYAQ,5.0
A19WD8O8QPCW24,B0009OMYAQ,5.0
ALJ5J8ZSK8F11,B0009OMYAQ,5.0
A2O5QOHESWQGPB,B0009OMYAQ,5.0
A21282YY8RLHMB,B0009OMYAQ,5.0
A2O52ICJCRQYVK,B0009OMYAQ,5.0
A6I0LUYEHG4KC,B0009OMYAQ,5.0
A2QR9IXLMIDL5U,B0009OMYAQ,5.0
AO6YID648MU4M,B0009OMYAQ,5.0
A1D5N1GLR0IWPU,B0009OMYAQ,5.0
A296Z4WZUOX9HX,B0009OMYCO,5.0
A13XP8Y6A33IVB,B0009OMYCO,5.0
AUUV3XDYB16X5,B0009OMYCO,5.0
A2X7Y99H7H8QM,B0009OMYCO,5.0
AUJ0EKMC62HLC,B0009OMYCO,5.0
A3UXW18DP4WSD6,B0009OMYCO,5.0
A1HPC4BDRLR60,B0009OMYDS,4.0
A26DG05WFGH2V0,B0009OMYDS,5.0
A24SYO10RBABLT,B0009OMYDS,5.0
A1ORODEBRN64C,B0009OMYDS,5.0
AQ9YYLSAQ830Q,B0009OMYDS,5.0
A2XPJ5FLVMFJAY,B0009T6EA2,5.0
A26DG05WFGH2V0,B0009T6EA2,5.0
A1ZCP89FCRCUQ1,B0009T6EA2,4.0
A1KZ7VGELAJ0NI,B0009T6EA2,5.0
AA2J8Q3NDKTVB,B0009T6EA2,5.0
A204K1OFE8OB9Y,B0009T6EA2,4.0
A1MC3OZBUUYMYQ,B0009TAOGM,5.0
A1QPZCVXMCIJQJ,B0009TAOGM,5.0
A2I8LFSN2IS5EO,B0009TAOGM,5.0
A2E5IK9TUH8UPD,B0009TAOGM,5.0
A109KHEJL08HW9,B0009TAOGM,5.0
A191OYZR0NJUFF,B0009U65G4,5.0
AFYS4FDQ9B22B,B0009U65G4,5.0
A5CDMTW6JKV5G,B0009U65G4,5.0
A108AWE1CYYZVB,B0009U65G4,5.0
AVXC6UHG42PPW,B0009U65G4,5.0
A2MWR05ECJBLLH,B0009U65G4,3.0
A1A92Q2MKQVKF9,B0009U65G4,5.0
A22QKNGN59XYZG,B0009U7Y2I,5.0
ARVQUFE3DRWH,B0009U7Y2I,3.0
A2ECRAJZ9U5KO8,B0009U7Y2I,5.0
A6II57Q2ZA9M7,B0009U7Y2I,5.0
A23NQLJ2DEOJCJ,B0009U7Y2I,3.0
ABFRXP3N28UUF,B0009U7Y2I,5.0
A3VFT14904CUGV,B0009U7Y2I,5.0
ACF4FS52O8XTL,B0009V1WS4,5.0
A2OKRGHIYTBQ6P,B0009V1WS4,5.0
A1H5BX8C6CQ887,B0009V1WS4,5.0
A29ECXPWGVTV6Q,B0009V1WS4,5.0
A2ZNDLI2VULCM0,B0009V1WS4,5.0
A10O1I40TW8WTT,B0009V1WS4,5.0
A2XPJ5FLVMFJAY,B0009V1WTS,5.0
A2TBKM1XP7FRKT,B0009V1WTS,5.0
A26DG05WFGH2V0,B0009V1WTS,4.0
ABVYGB2TKBO8F,B0009V1WTS,5.0
A2IQ70PCVBTLWT,B0009V1WTS,5.0
A2G7YC89EHUP2G,B0009V1WTS,4.0
AFFJSLANB28F7,B0009VF1AY,4.0
ATJ77Q6RX41T6,B0009VF1AY,5.0
A280OHBQPWMN9D,B0009VF1AY,4.0
A1RGF9EVE67HG1,B0009VF1AY,5.0
A3OE0VWUTSIPPE,B0009VF1AY,4.0
AHU7UYJG1W5WD,B0009VF1AY,5.0
A1J9NIOVQZ6NDQ,B0009VIQ1A,3.0
AVQDEM0DQJC0B,B0009VIQ1A,5.0
ABKYBNND374AW,B0009VIQ1A,3.0
A2G802DC2EOBBR,B0009VIQ1A,5.0
A3D5GWCA9X2UK5,B0009VIQ1A,5.0
A0473259F6GQNBD88IYN,B0009VIQ1A,5.0
A22QKNGN59XYZG,B0009VIQ1A,5.0
AEL6CQNQXONBX,B0009VIQ1A,5.0
A33WBPQXVMUZ2Q,B0009VIQ1A,5.0
A5G0WNEB7OVDG,B0009VIQ1A,5.0
A1R3T01MVZU6Z5,B0009VIQ1A,5.0
A131E28H6DRH61,B0009VIQ1A,5.0
A1542J0VRQ31TC,B0009VIQ1A,5.0
A26L4QHFHX9GBG,B0009VIQ1A,5.0
AVOOU49YPVHGN,B0009VIQ1A,4.0
A16I1ZG3MBLZUW,B0009VIQ1A,5.0
A14HSZMTMRVA7S,B0009VIQ1A,5.0
A1OPKNO7IXWV27,B0009VIQ1A,5.0
A31APFIC7H9FU7,B0009VIQ1A,4.0
ADVFXM1P1NLIJ,B0009VIQ1A,5.0
A2KBF6FDUVXJXI,B0009VIQ1A,5.0
A3PIKZO6KQLSJJ,B0009VIQ1A,5.0
A3OAA19C65C5FT,B0009XQUKC,5.0
A3NHDLYNUIRXYP,B0009XQUKC,5.0
A25QOOC1QRADAC,B0009XQUKC,5.0
A2AH54MU19DB1,B0009XQUKC,3.0
A7G126IZ2JC3L,B0009XQUKC,5.0
A248YFZYQSHU0M,B0009XQUKC,3.0
A2UHZ066BC4UYA,B0009XQUKC,5.0
A1VRG6CDWE7VJT,B0009XQUKC,3.0
AMMH7H9U83VQQ,B0009YDQE4,4.0
A19KCOF4R7UB4U,B0009YDQE4,5.0
A217J4MVG0OQ3Z,B0009YDQE4,4.0
A33WBPQXVMUZ2Q,B0009YDQE4,3.0
A3Z9QN0RCOHEY,B0009YDQE4,5.0
AAA0TUKS5VBSA,B0009YDQE4,4.0
A4TXDGMX5CYJQ,B0009YDQE4,5.0
AFEGTY9159PUL,B0009YDQE4,4.0
A2K5WY6B9J0BL6,B000A09MCW,5.0
AS4R3I9KU5JVH,B000A09MCW,5.0
A37DENDIL467DJ,B000A09MCW,5.0
A2E8FKPFV98B8T,B000A09MCW,4.0
A1NDLSP4GCL3XD,B000A09MCW,5.0
A2HMF8ZR67BNZS,B000A0CA6W,5.0
AY4C4B0VOFHT,B000A0CA6W,5.0
A11YHS3A7LJEDW,B000A0CA6W,5.0
A3OP7YR7NG4OH5,B000A0CA6W,5.0
A1JXGTCBVWVJRN,B000A0CA6W,5.0
A3G5MOHY1U635N,B000A0CAJE,4.0
A10ZBR6O8S8OCY,B000A0CAJE,4.0
A354GLN1MK52Y5,B000A0CAJE,5.0
A37DENDIL467DJ,B000A0CAJE,5.0
A3TSD77T9DBARX,B000A0CAJE,4.0
A1GF0WPHBQBGVC,B000A0CAJE,5.0
A3SCKXNV5NQR4I,B000A0CAJE,5.0
A3BCPNIMJ7VKP1,B000A0CAJE,4.0
A15HBIQNF3JCFE,B000A0CAJE,5.0
A10ZBR6O8S8OCY,B000A0CANA,5.0
A3P1MXR945AWCX,B000A0CANA,5.0
A31RULW0KNYJ5H,B000A0CANA,5.0
A3KKI4WPIYHLK7,B000A0CANA,5.0
AL67FYAXDL2TU,B000A0CANA,5.0
A1VR62D823PC8G,B000A8FMLO,5.0
A2V1J3JT5OOZFO,B000A8FMLO,5.0
A14GKZOAPB9CHY,B000A8FMLO,3.0
A1LXHQM4NSC1T4,B000A8FMLO,2.0
ATVU6OJLXAROA,B000A8FMLO,1.0
A1PE3BT2JTV3M,B000A8FMLO,4.0
A2DTZUZK9YRJVK,B000A8JLIY,3.0
A2T9ECMEHSAIG5,B000A8JLIY,5.0
A2W5BN7OI66MMU,B000A8JLIY,5.0
A308CSLMLOO5B0,B000A8JLIY,5.0
A9P4Q7KX35RS2,B000A8JLIY,5.0
A1XXH0FBPDZIHF,B000A8JLIY,5.0
